val_loss,epoch,step
0.716099739074707,0,0
0.5241108536720276,1,1
0.3696589171886444,2,2
0.25250813364982605,3,3
0.17106178402900696,4,4
0.12225393205881119,5,5
0.10005465894937515,6,6
0.09826885908842087,7,7
0.11040543764829636,8,8
0.13077299296855927,9,9
0.15418794751167297,10,10
0.17625191807746887,11,11
0.1938435137271881,12,12
0.20575828850269318,13,13
0.21184539794921875,14,14
0.21205540001392365,15,15
0.20709262788295746,16,16
0.1985420286655426,17,17
