val_loss,epoch,step
1.2226303815841675,0,0
1.0508064031600952,1,1
0.895512580871582,2,2
0.7568498253822327,3,3
0.6338383555412292,4,4
0.5258395075798035,5,5
0.4296301305294037,6,6
0.33783355355262756,7,7
0.2632851302623749,8,8
0.20556192100048065,9,9
