val_loss,epoch,step
1.390459656715393,0,0
1.0985130071640015,1,1
0.8466825485229492,2,2
0.6344451904296875,3,3
0.46055036783218384,4,4
0.3250119388103485,5,5
0.22553510963916779,6,6
0.15965823829174042,7,7
0.1229444295167923,8,8
0.1109195351600647,9,9
